Iteration,Training Error,Validation Error
195,5.11463844797,27.8225806452
196,4.93827160494,27.6209677419
197,5.02645502646,27.8225806452
198,4.93827160494,27.8225806452
199,4.93827160494,27.8225806452
200,4.93827160494,27.8225806452
201,5.02645502646,27.8225806452
202,4.93827160494,28.0241935484
203,5.02645502646,27.8225806452
204,4.93827160494,27.8225806452
205,4.93827160494,27.6209677419
206,4.93827160494,27.8225806452
207,4.93827160494,28.0241935484
208,4.93827160494,28.0241935484
209,5.02645502646,28.0241935484
210,4.93827160494,28.0241935484
211,5.02645502646,28.0241935484
212,4.93827160494,28.0241935484
213,5.02645502646,28.0241935484
214,5.02645502646,28.0241935484
215,4.93827160494,28.0241935484
216,5.02645502646,28.0241935484
217,5.02645502646,28.0241935484
218,4.85008818342,28.0241935484
219,4.93827160494,28.0241935484
220,4.85008818342,28.0241935484
221,4.93827160494,28.0241935484
222,4.85008818342,28.0241935484
223,4.93827160494,28.0241935484
224,4.85008818342,28.0241935484
225,4.93827160494,28.0241935484
226,4.85008818342,28.0241935484
227,4.85008818342,28.0241935484
228,4.85008818342,28.0241935484
229,4.85008818342,28.0241935484
230,4.85008818342,28.0241935484
231,4.85008818342,28.0241935484
232,4.85008818342,28.0241935484
233,4.85008818342,28.0241935484
234,4.85008818342,28.0241935484
235,4.85008818342,28.0241935484
236,4.85008818342,28.0241935484
237,4.85008818342,28.0241935484
238,4.85008818342,28.0241935484
239,4.85008818342,28.0241935484
240,4.85008818342,28.0241935484
241,4.85008818342,28.0241935484
242,4.85008818342,28.0241935484
243,4.85008818342,28.0241935484
244,4.85008818342,28.0241935484
245,4.85008818342,28.0241935484
246,4.85008818342,28.0241935484
247,4.85008818342,28.0241935484
248,4.85008818342,28.0241935484
249,4.85008818342,28.0241935484
250,4.85008818342,28.0241935484
251,4.85008818342,28.0241935484
252,4.85008818342,28.0241935484
253,4.85008818342,28.0241935484
254,4.85008818342,28.0241935484
255,4.85008818342,28.0241935484
256,4.85008818342,28.0241935484
257,4.85008818342,27.8225806452
258,4.85008818342,27.8225806452
259,4.85008818342,27.8225806452
260,4.85008818342,27.8225806452
261,4.85008818342,27.8225806452
262,4.85008818342,27.8225806452
263,4.85008818342,27.8225806452
264,4.85008818342,27.8225806452
265,4.85008818342,27.8225806452
266,4.85008818342,27.8225806452
267,4.85008818342,28.0241935484
268,4.85008818342,27.8225806452
269,4.7619047619,28.0241935484
270,4.85008818342,28.0241935484
271,4.85008818342,28.0241935484
272,4.85008818342,28.0241935484
273,4.85008818342,28.0241935484
274,4.85008818342,28.0241935484
275,4.85008818342,28.0241935484
276,4.85008818342,28.0241935484
277,4.7619047619,28.0241935484
278,4.85008818342,28.0241935484
279,4.67372134039,28.0241935484
280,4.85008818342,28.0241935484
281,4.67372134039,28.0241935484
282,4.85008818342,28.0241935484
283,4.67372134039,28.0241935484
284,4.7619047619,28.0241935484
285,4.67372134039,28.0241935484
286,4.7619047619,28.0241935484
287,4.67372134039,28.0241935484
288,4.7619047619,28.0241935484
289,4.67372134039,28.0241935484
290,4.7619047619,28.0241935484
291,4.67372134039,28.0241935484
292,4.7619047619,28.2258064516
293,4.67372134039,28.0241935484
294,4.7619047619,28.2258064516
295,4.67372134039,28.2258064516
296,4.7619047619,28.2258064516
297,4.67372134039,28.2258064516
298,4.7619047619,28.2258064516
299,4.67372134039,28.2258064516
300,4.7619047619,28.2258064516
301,4.67372134039,28.2258064516
302,4.7619047619,28.2258064516
303,4.67372134039,28.2258064516
304,4.7619047619,28.2258064516
305,4.67372134039,28.2258064516
306,4.7619047619,28.2258064516
307,4.67372134039,28.2258064516
308,4.67372134039,28.2258064516
309,4.67372134039,28.2258064516
310,4.67372134039,28.2258064516
311,4.67372134039,28.2258064516
312,4.67372134039,28.2258064516
313,4.67372134039,28.2258064516
314,4.67372134039,28.2258064516
315,4.67372134039,28.2258064516
316,4.67372134039,28.2258064516
317,4.67372134039,28.2258064516
318,4.67372134039,28.2258064516
319,4.58553791887,28.2258064516
320,4.58553791887,28.2258064516
321,4.58553791887,28.2258064516
322,4.58553791887,28.2258064516
323,4.58553791887,28.2258064516
324,4.58553791887,28.2258064516
325,4.58553791887,28.2258064516
326,4.58553791887,28.2258064516
327,4.58553791887,28.0241935484
328,4.58553791887,28.0241935484
329,4.58553791887,28.0241935484
330,4.58553791887,28.2258064516
331,4.58553791887,28.0241935484
332,4.58553791887,28.2258064516
333,4.58553791887,28.0241935484
334,4.58553791887,28.2258064516
335,4.58553791887,28.0241935484
336,4.58553791887,28.0241935484
337,4.58553791887,28.0241935484
338,4.58553791887,28.0241935484
339,4.58553791887,28.0241935484
340,4.58553791887,28.0241935484
341,4.58553791887,28.0241935484
342,4.58553791887,28.0241935484
343,4.58553791887,28.0241935484
344,4.58553791887,28.0241935484
345,4.58553791887,28.0241935484
346,4.58553791887,28.0241935484
347,4.58553791887,28.0241935484
348,4.58553791887,28.0241935484
349,4.58553791887,28.0241935484
