Iteration,Training Error,Validation Error
1,89.24162258,89.31451613
2,81.48148148,78.02419355
3,75.92592593,72.58064516
4,72.92768959,67.94354839
5,68.51851852,63.50806452
6,63.58024691,59.87903226
7,59.17107584,53.02419355
8,55.20282187,50
9,49.20634921,47.78225806
10,44.79717813,45.36290323
11,41.71075838,43.75
12,38.00705467,41.33064516
13,33.77425044,39.51612903
14,30.95238095,38.10483871
15,27.8659612,36.49193548
16,25.48500882,34.27419355
17,23.89770723,31.65322581
18,21.42857143,30.84677419
19,19.22398589,29.63709677
20,16.66666667,27.21774194
21,14.63844797,25.80645161
22,13.40388007,24.19354839
23,11.81657848,22.98387097
24,11.02292769,21.57258065
25,9.700176367,21.16935484
26,8.994708995,20.56451613
27,8.201058201,19.75806452
28,7.231040564,17.94354839
29,6.701940035,17.33870968
30,6.261022928,16.53225806
31,5.908289242,15.52419355
32,5.555555556,15.32258065
33,5.202821869,15.12096774
34,4.761904762,14.51612903
35,3.968253968,14.11290323
36,3.703703704,13.30645161
37,3.439153439,13.10483871
38,3.174603175,13.10483871
39,2.998236332,13.10483871
40,2.91005291,12.90322581
41,2.91005291,12.7016129
42,2.733686067,12.5
43,2.821869489,12.90322581
44,2.645502646,12.90322581
45,2.645502646,12.7016129
46,2.557319224,11.89516129
47,2.557319224,11.89516129
48,2.380952381,11.89516129
49,2.292768959,11.89516129
50,2.204585538,11.89516129
51,1.940035273,11.89516129
52,1.940035273,11.89516129
53,1.940035273,11.69354839
54,1.940035273,11.49193548
55,1.940035273,11.49193548
56,1.940035273,11.49193548
57,1.940035273,11.49193548
58,1.940035273,11.49193548
59,1.940035273,11.49193548
60,1.940035273,11.49193548
61,1.851851852,11.69354839
62,1.851851852,11.49193548
63,1.851851852,11.29032258
64,1.76366843,11.08870968
65,1.76366843,10.88709677
66,1.76366843,10.88709677
67,1.675485009,10.88709677
68,1.76366843,10.88709677
69,1.76366843,10.88709677
70,1.587301587,10.88709677
71,1.499118166,10.88709677
72,1.499118166,10.88709677
73,1.499118166,10.68548387
74,1.499118166,10.68548387
75,1.499118166,10.68548387
76,1.499118166,10.68548387
77,1.499118166,10.68548387
78,1.499118166,10.68548387
79,1.499118166,10.68548387
80,1.499118166,10.48387097
81,1.499118166,10.28225806
82,1.499118166,10.28225806
83,1.499118166,10.48387097
84,1.499118166,10.48387097
85,1.499118166,10.68548387
86,1.499118166,10.68548387
87,1.499118166,10.88709677
88,1.499118166,10.88709677
89,1.499118166,10.88709677
90,1.499118166,10.88709677
91,1.410934744,10.68548387
92,1.322751323,10.68548387
93,1.322751323,10.68548387
94,1.322751323,11.08870968
95,1.322751323,11.08870968
96,1.322751323,11.08870968
97,1.322751323,11.08870968
98,1.322751323,11.08870968
99,1.322751323,11.08870968
100,1.322751323,11.29032258
101,1.322751323,11.29032258
102,1.322751323,11.49193548
103,1.322751323,11.49193548
104,1.322751323,11.49193548
105,1.322751323,11.49193548
106,1.322751323,11.69354839
107,1.322751323,11.69354839
108,1.322751323,11.69354839
109,1.322751323,11.69354839
110,1.322751323,11.69354839
111,1.322751323,11.69354839
112,1.322751323,11.49193548
113,1.234567901,11.49193548
114,1.234567901,11.49193548
115,1.234567901,11.49193548
116,1.234567901,11.49193548
117,1.234567901,11.69354839
118,1.234567901,11.69354839
119,1.14638448,11.49193548
120,1.14638448,11.49193548
121,1.14638448,11.49193548
122,1.14638448,11.29032258
123,1.14638448,11.29032258
124,1.058201058,11.49193548
125,1.058201058,11.49193548
126,0.970017637,11.49193548
127,0.970017637,11.89516129
128,0.970017637,11.89516129
129,0.970017637,11.89516129
130,0.970017637,11.69354839
131,0.881834215,11.69354839
132,0.970017637,11.69354839
