Iteration,Training Error,Validation Error
1,77.1604938272,76.4112903226
2,67.3721340388,69.7580645161
3,57.9365079365,61.8951612903
4,50.0881834215,53.4274193548
5,41.2698412698,46.7741935484
6,31.6578483245,42.3387096774
7,24.5149911817,37.9032258065
8,20.1058201058,34.0725806452
9,16.4021164021,28.8306451613
10,14.5502645503,26.2096774194
11,13.0511463845,22.9838709677
12,11.9047619048,20.3629032258
13,11.1111111111,17.5403225806
14,10.758377425,17.3387096774
15,10.582010582,16.5322580645
16,10.3174603175,16.5322580645
17,10.3174603175,14.9193548387
18,10.2292768959,14.9193548387
19,10.1410934744,14.7177419355
20,10.1410934744,14.1129032258
21,10.1410934744,14.7177419355
22,10.1410934744,14.7177419355
23,10.0529100529,14.1129032258
24,10.1410934744,13.5080645161
25,9.61199294533,13.7096774194
26,8.46560846561,13.5080645161
27,6.17283950617,13.5080645161
28,3.08641975309,11.6935483871
29,1.32275132275,8.66935483871
30,0.529100529101,7.86290322581
31,0.26455026455,6.45161290323
32,0.26455026455,6.25
33,0.176366843034,6.65322580645
34,0.176366843034,7.0564516129
35,0.176366843034,6.45161290323
36,0.0881834215167,6.65322580645
37,0.0881834215167,6.65322580645
38,0.0881834215167,6.45161290323
39,0.0881834215167,6.45161290323
40,0.0881834215167,6.25
41,0.0881834215167,6.45161290323
42,0.0881834215167,6.45161290323
43,0.0881834215167,6.45161290323
44,0.0881834215167,6.45161290323
45,0.0881834215167,6.85483870968
46,0.0881834215167,6.45161290323
47,0.0881834215167,6.65322580645
48,0.0881834215167,6.25
49,0.0881834215167,6.45161290323
50,0.0881834215167,6.04838709677
51,0.0881834215167,5.24193548387
52,0.0881834215167,5.4435483871
53,0.0881834215167,5.24193548387
54,0.0881834215167,5.24193548387
55,0.0881834215167,5.24193548387
56,0.0881834215167,5.04032258065
57,0.0881834215167,5.24193548387
58,0.0881834215167,5.24193548387
59,0.0881834215167,5.04032258065
60,0.0881834215167,5.64516129032
61,0.0881834215167,5.4435483871
62,0.0881834215167,5.84677419355
63,0.0881834215167,5.4435483871
64,0.0881834215167,6.04838709677
65,0.0881834215167,5.24193548387
66,0.0881834215167,5.84677419355
67,0.0881834215167,5.4435483871
68,0.0881834215167,5.64516129032
