Iteration,Training Error,Validation Error
1,59.2592592593,54.2338709677
2,52.2927689594,44.3548387097
3,44.885361552,37.5
4,34.6560846561,44.9596774194
5,22.6631393298,34.8790322581
6,21.164021164,31.0483870968
7,18.1657848325,29.6370967742
8,17.2839506173,25.4032258065
9,14.9911816578,24.5967741935
10,14.2857142857,24.5967741935
11,11.4638447972,22.3790322581
12,11.5520282187,20.1612903226
13,10.0529100529,18.9516129032
14,9.34744268078,18.5483870968
15,8.99470899471,22.5806451613
16,8.28924162257,21.3709677419
17,7.93650793651,19.9596774194
18,7.67195767196,19.5564516129
19,7.14285714286,20.3629032258
20,6.96649029982,19.3548387097
21,6.52557319224,19.1532258065
22,6.43738977072,18.9516129032
23,6.17283950617,19.3548387097
24,5.90828924162,17.5403225806
25,5.64373897707,17.1370967742
26,5.55555555556,16.7338709677
27,5.29100529101,16.935483871
28,5.37918871252,16.935483871
29,5.02645502646,16.7338709677
30,4.85008818342,16.7338709677
31,4.67372134039,16.935483871
32,4.40917107584,17.9435483871
33,4.49735449735,17.9435483871
34,4.40917107584,17.7419354839
35,4.49735449735,17.1370967742
36,4.14462081129,16.3306451613
37,4.40917107584,16.1290322581
38,4.2328042328,16.1290322581
39,4.14462081129,16.7338709677
40,3.96825396825,16.5322580645
41,3.96825396825,15.9274193548
42,4.05643738977,15.9274193548
43,3.96825396825,16.1290322581
44,3.79188712522,15.9274193548
45,3.88007054674,16.3306451613
46,3.61552028219,16.935483871
47,3.7037037037,17.1370967742
48,3.61552028219,17.1370967742
49,3.52733686067,16.5322580645
50,3.43915343915,16.3306451613
51,3.26278659612,16.1290322581
52,3.52733686067,16.1290322581
53,3.61552028219,16.5322580645
54,3.7037037037,16.5322580645
55,3.52733686067,16.5322580645
56,3.35097001764,16.5322580645
57,3.43915343915,16.7338709677
58,3.35097001764,16.3306451613
59,3.35097001764,16.3306451613
60,3.43915343915,16.7338709677
61,3.43915343915,16.7338709677
62,3.43915343915,16.7338709677
63,3.35097001764,16.5322580645
64,3.35097001764,16.7338709677
65,3.35097001764,16.7338709677
66,3.43915343915,16.935483871
67,3.61552028219,16.7338709677
68,3.7037037037,16.935483871
69,3.61552028219,17.1370967742
70,3.43915343915,16.935483871
71,3.52733686067,17.3387096774
72,3.35097001764,16.935483871
73,3.26278659612,16.7338709677
74,3.35097001764,16.5322580645
75,3.26278659612,16.935483871
