Iteration,Training Error,Validation Error
1,85.09700176,87.90322581
2,81.92239859,85.48387097
3,79.54144621,80.04032258
4,76.71957672,79.83870968
5,73.98589065,78.42741935
6,72.31040564,77.82258065
7,69.75308642,75.60483871
8,68.25396825,75.60483871
9,65.87301587,73.58870968
10,64.37389771,71.37096774
11,61.9047619,70.16129032
12,60.49382716,66.93548387
13,58.2010582,66.12903226
14,55.82010582,64.71774194
15,54.05643739,63.30645161
16,52.11640212,60.68548387
17,48.85361552,58.87096774
18,46.38447972,56.65322581
19,42.15167549,55.04032258
20,38.5361552,51.20967742
21,34.8324515,44.95967742
22,31.30511464,42.74193548
23,28.57142857,40.12096774
24,26.27865961,38.91129032
25,23.98589065,36.29032258
26,22.48677249,35.48387097
27,21.51675485,33.26612903
28,20.37037037,33.87096774
29,18.34215168,30.44354839
30,17.28395062,29.63709677
31,15.96119929,28.02419355
32,14.46208113,26.81451613
33,13.13932981,25.40322581
34,12.25749559,24.7983871
35,11.72839506,23.58870968
36,10.2292769,22.98387097
37,9.435626102,22.37903226
38,8.377425044,20.96774194
39,7.671957672,20.16129032
40,7.054673721,20.16129032
41,6.437389771,19.75806452
42,6.084656085,19.35483871
43,5.731922399,18.9516129
44,5.026455026,18.75
45,4.409171076,18.34677419
46,4.05643739,17.94354839
47,3.703703704,17.54032258
48,3.527336861,17.54032258
49,3.527336861,17.33870968
50,3.086419753,17.33870968
51,2.821869489,16.93548387
52,2.733686067,16.93548387
53,2.557319224,16.73387097
54,2.469135802,16.33064516
55,2.380952381,15.92741935
56,2.204585538,15.72580645
57,2.204585538,15.72580645
58,2.028218695,15.72580645
59,1.76366843,15.72580645
60,1.851851852,15.92741935
61,1.587301587,15.72580645
62,1.587301587,15.92741935
63,1.410934744,15.92741935
64,1.410934744,15.12096774
65,1.322751323,15.12096774
66,1.322751323,14.91935484
67,1.14638448,14.71774194
68,1.14638448,14.71774194
69,1.14638448,14.91935484
70,0.970017637,14.91935484
71,1.058201058,15.12096774
72,1.058201058,15.12096774
73,1.058201058,15.12096774
74,1.058201058,14.91935484
75,1.058201058,14.91935484
76,0.970017637,14.91935484
77,1.058201058,14.91935484
78,0.970017637,14.91935484
79,0.881834215,15.12096774
80,0.970017637,14.91935484
81,0.793650794,14.91935484
82,0.881834215,15.32258065
83,0.705467372,14.91935484
84,0.881834215,14.71774194
85,0.793650794,14.71774194
86,0.705467372,14.51612903
87,0.705467372,14.31451613
88,0.793650794,14.31451613
89,0.793650794,14.31451613
90,0.705467372,14.31451613
91,0.705467372,14.31451613
92,0.705467372,14.51612903
93,0.617283951,14.51612903
94,0.617283951,14.31451613
95,0.617283951,14.11290323
96,0.617283951,14.11290323
97,0.617283951,14.51612903
98,0.617283951,14.51612903
99,0.617283951,14.51612903
100,0.617283951,14.51612903
101,0.617283951,14.51612903
102,0.617283951,14.51612903
103,0.617283951,14.31451613
104,0.617283951,14.51612903
105,0.617283951,14.51612903
106,0.617283951,14.51612903
107,0.617283951,14.31451613
108,0.617283951,14.11290323
109,0.529100529,14.31451613
110,0.529100529,14.31451613
111,0.529100529,14.31451613
112,0.529100529,13.91129032
113,0.529100529,13.91129032
114,0.529100529,13.91129032
115,0.529100529,14.31451613
116,0.440917108,13.70967742
117,0.440917108,13.91129032
118,0.440917108,13.91129032
119,0.440917108,13.70967742
120,0.440917108,13.91129032
121,0.440917108,13.50806452
122,0.440917108,13.70967742
123,0.440917108,13.50806452
124,0.440917108,13.50806452
125,0.440917108,13.50806452
126,0.440917108,13.10483871
127,0.440917108,13.10483871
128,0.440917108,13.30645161
129,0.440917108,13.10483871
130,0.440917108,13.10483871
131,0.440917108,13.30645161
132,0.440917108,13.10483871
133,0.440917108,13.10483871
134,0.440917108,13.10483871
135,0.440917108,13.10483871
136,0.440917108,13.10483871
137,0.440917108,13.10483871
138,0.440917108,13.10483871
139,0.440917108,13.10483871
140,0.440917108,13.10483871
141,0.440917108,13.10483871
142,0.440917108,13.10483871
143,0.440917108,13.10483871
144,0.440917108,13.10483871
145,0.440917108,13.10483871
146,0.440917108,13.10483871
147,0.440917108,13.10483871
148,0.440917108,13.10483871
149,0.440917108,13.10483871
150,0.440917108,13.10483871
151,0.352733686,13.30645161
152,0.352733686,13.30645161
153,0.352733686,13.30645161
154,0.352733686,13.30645161
155,0.352733686,13.30645161
156,0.352733686,13.30645161
157,0.352733686,13.30645161
158,0.352733686,13.30645161
159,0.352733686,13.50806452
160,0.352733686,13.30645161
161,0.352733686,13.50806452
162,0.352733686,13.30645161
163,0.352733686,13.30645161
164,0.352733686,13.30645161
165,0.352733686,13.10483871
166,0.352733686,13.10483871
167,0.352733686,13.10483871
168,0.352733686,13.10483871
169,0.352733686,13.10483871
170,0.352733686,13.10483871
171,0.352733686,13.10483871
172,0.352733686,13.10483871
173,0.352733686,13.10483871
174,0.352733686,13.10483871
175,0.352733686,13.10483871
176,0.352733686,12.90322581
177,0.352733686,12.90322581
178,0.352733686,12.90322581
179,0.352733686,12.90322581
180,0.352733686,12.90322581
181,0.352733686,13.10483871
182,0.352733686,13.30645161
183,0.352733686,13.30645161
184,0.352733686,13.30645161
185,0.352733686,13.30645161
186,0.352733686,13.30645161
187,0.352733686,13.30645161
188,0.352733686,13.30645161
189,0.352733686,13.30645161
190,0.352733686,13.30645161
191,0.352733686,13.30645161
192,0.352733686,13.30645161
193,0.352733686,13.30645161
194,0.352733686,13.30645161
195,0.352733686,13.30645161
196,0.352733686,13.10483871
197,0.352733686,13.10483871
198,0.352733686,13.30645161
199,0.352733686,13.10483871
200,0.352733686,13.10483871
201,0.352733686,13.10483871
202,0.352733686,13.10483871
203,0.352733686,13.10483871
204,0.352733686,13.10483871
205,0.352733686,13.30645161
206,0.352733686,13.10483871
207,0.352733686,13.10483871
208,0.352733686,13.10483871
209,0.352733686,13.30645161
210,0.352733686,13.30645161
211,0.352733686,13.30645161
212,0.352733686,13.30645161
213,0.352733686,13.30645161
214,0.352733686,13.10483871
215,0.352733686,13.10483871
216,0.352733686,13.10483871
217,0.352733686,13.30645161
218,0.352733686,13.30645161
219,0.352733686,13.10483871
220,0.352733686,13.10483871
221,0.352733686,13.10483871
222,0.352733686,13.10483871
223,0.352733686,13.10483871
224,0.352733686,13.30645161
225,0.352733686,13.10483871
226,0.352733686,13.30645161
227,0.352733686,13.10483871
228,0.352733686,13.30645161
229,0.352733686,13.30645161
230,0.352733686,13.30645161
231,0.352733686,13.30645161
232,0.352733686,13.30645161
233,0.352733686,13.30645161
234,0.352733686,13.30645161
235,0.352733686,13.30645161
236,0.352733686,13.30645161
237,0.352733686,13.30645161
238,0.352733686,13.30645161
239,0.352733686,13.30645161
240,0.352733686,13.30645161
241,0.352733686,13.30645161
242,0.352733686,13.30645161
243,0.352733686,13.30645161
244,0.352733686,13.30645161
245,0.352733686,13.30645161
246,0.352733686,13.50806452
247,0.352733686,13.30645161
248,0.352733686,13.30645161
249,0.352733686,13.30645161
250,0.352733686,13.30645161
251,0.352733686,13.30645161
252,0.352733686,13.30645161
253,0.352733686,13.30645161
254,0.352733686,13.30645161
255,0.352733686,13.30645161
256,0.352733686,13.30645161
257,0.352733686,13.30645161
258,0.352733686,13.50806452
259,0.352733686,13.50806452
260,0.352733686,13.50806452
261,0.352733686,13.50806452
262,0.352733686,13.50806452
263,0.352733686,13.50806452
264,0.352733686,13.50806452
265,0.352733686,13.50806452
266,0.352733686,13.50806452
267,0.352733686,13.50806452
268,0.352733686,13.50806452
269,0.352733686,13.50806452
270,0.352733686,13.50806452
271,0.352733686,13.50806452
272,0.352733686,13.50806452
273,0.352733686,13.50806452
274,0.352733686,13.50806452
275,0.352733686,13.50806452
276,0.352733686,13.70967742
277,0.352733686,13.70967742
278,0.352733686,13.70967742
279,0.352733686,13.70967742
280,0.352733686,13.70967742
281,0.352733686,13.70967742
282,0.352733686,13.70967742
283,0.352733686,13.70967742
284,0.352733686,13.70967742
285,0.352733686,13.70967742
286,0.352733686,13.70967742
287,0.352733686,13.70967742
288,0.352733686,13.70967742
289,0.352733686,13.70967742
290,0.352733686,13.70967742
291,0.352733686,13.70967742
292,0.352733686,13.70967742
293,0.352733686,13.91129032
294,0.352733686,13.70967742
295,0.352733686,13.50806452
296,0.352733686,13.50806452
297,0.352733686,13.70967742
298,0.352733686,13.70967742
299,0.352733686,13.50806452
300,0.352733686,13.30645161
301,0.352733686,13.30645161
302,0.352733686,13.50806452
303,0.352733686,13.50806452
304,0.352733686,13.30645161
305,0.352733686,13.30645161
306,0.352733686,13.30645161
307,0.352733686,13.30645161
308,0.352733686,13.30645161
309,0.352733686,13.30645161
310,0.352733686,13.30645161
311,0.352733686,13.30645161
312,0.352733686,13.30645161
313,0.352733686,13.30645161
314,0.352733686,13.30645161
315,0.352733686,13.50806452
316,0.352733686,13.50806452
317,0.352733686,13.50806452
318,0.352733686,13.50806452
319,0.352733686,13.70967742
320,0.352733686,13.50806452
321,0.352733686,13.70967742
322,0.352733686,13.70967742
323,0.352733686,13.70967742
324,0.352733686,13.70967742
325,0.352733686,13.70967742
326,0.352733686,13.70967742
327,0.352733686,13.70967742
328,0.352733686,13.70967742
329,0.352733686,13.70967742
330,0.352733686,13.70967742
331,0.352733686,13.70967742
332,0.352733686,13.70967742
333,0.352733686,13.91129032
334,0.352733686,13.91129032
335,0.352733686,13.91129032
336,0.352733686,13.91129032
337,0.352733686,13.91129032
338,0.352733686,13.91129032
339,0.352733686,13.70967742
340,0.352733686,13.70967742
341,0.352733686,13.70967742
342,0.352733686,13.70967742
343,0.352733686,13.70967742
344,0.352733686,13.70967742
345,0.352733686,13.70967742
346,0.352733686,13.50806452
347,0.352733686,13.50806452
348,0.352733686,13.50806452
349,0.352733686,13.50806452
