Iteration,Training Error,Validation Error
1,83.2451499118,81.8548387097
2,81.8342151675,83.064516129
3,80.8641975309,82.8629032258
4,79.4532627866,82.6612903226
5,77.5132275132,81.25
6,75.2204585538,79.8387096774
7,72.7513227513,78.8306451613
8,69.8412698413,76.2096774194
9,67.5485008818,75.4032258065
10,64.8148148148,73.185483871
11,62.2574955908,70.7661290323
12,59.9647266314,67.5403225806
13,56.9664902998,63.9112903226
14,54.3209876543,61.0887096774
15,52.2927689594,57.8629032258
16,50.176366843,55.2419354839
17,47.5308641975,52.4193548387
18,46.2962962963,50.0
19,44.1798941799,47.9838709677
20,42.6807760141,45.9677419355
21,41.5343915344,44.5564516129
22,39.8589065256,42.9435483871
23,38.1834215168,41.935483871
24,36.0670194004,41.3306451613
25,34.5679012346,40.3225806452
26,32.6278659612,39.1129032258
27,31.746031746,39.314516129
28,30.4232804233,38.9112903226
29,29.3650793651,38.5080645161
30,28.1305114638,37.9032258065
31,27.1604938272,37.7016129032
32,25.8377425044,36.4919354839
33,25.0440917108,34.8790322581
34,24.2504409171,34.4758064516
35,23.897707231,34.0725806452
36,23.0158730159,32.6612903226
37,22.3985890653,32.0564516129
38,21.7813051146,31.0483870968
39,21.4285714286,30.4435483871
40,20.811287478,29.8387096774
41,20.1058201058,29.435483871
42,19.7530864198,29.435483871
43,19.1358024691,29.6370967742
44,18.7830687831,29.435483871
45,18.0776014109,28.8306451613
46,17.8130511464,28.2258064516
47,17.3721340388,28.0241935484
48,17.0194003527,27.8225806452
49,16.2257495591,27.6209677419
50,15.7848324515,27.2177419355
51,15.5202821869,27.2177419355
52,15.6084656085,27.0161290323
53,15.2557319224,27.0161290323
54,15.0793650794,26.814516129
55,14.8148148148,26.6129032258
56,14.4620811287,26.2096774194
57,14.2857142857,26.4112903226
58,13.9329805996,25.8064516129
59,13.9329805996,25.6048387097
60,13.315696649,25.2016129032
61,12.8747795414,24.5967741935
62,12.5220458554,24.3951612903
63,12.5220458554,23.9919354839
64,12.0811287478,24.3951612903
65,11.6402116402,23.7903225806
66,11.5520282187,23.7903225806
67,11.3756613757,23.7903225806
68,11.0229276896,23.185483871
69,10.9347442681,22.9838709677
70,10.9347442681,22.9838709677
71,10.8465608466,23.185483871
72,10.6701940035,23.185483871
73,10.582010582,22.9838709677
74,10.582010582,22.9838709677
75,10.4938271605,22.9838709677
76,10.3174603175,22.7822580645
77,10.0529100529,22.5806451613
78,10.2292768959,22.3790322581
79,10.2292768959,21.9758064516
80,10.3174603175,21.5725806452
81,10.2292768959,21.9758064516
82,10.1410934744,21.9758064516
83,10.1410934744,21.9758064516
84,10.0529100529,21.9758064516
85,10.0529100529,21.9758064516
86,9.96472663139,22.1774193548
87,9.96472663139,22.1774193548
88,9.87654320988,22.1774193548
89,9.96472663139,22.1774193548
90,9.78835978836,22.1774193548
91,9.87654320988,22.1774193548
92,9.78835978836,21.9758064516
93,9.70017636684,21.9758064516
94,9.52380952381,21.9758064516
95,9.25925925926,21.9758064516
96,9.17107583774,22.1774193548
97,9.25925925926,22.3790322581
98,9.17107583774,22.3790322581
99,9.17107583774,22.1774193548
100,9.08289241623,22.5806451613
101,9.08289241623,22.5806451613
102,8.90652557319,22.5806451613
103,8.90652557319,22.5806451613
104,8.81834215168,22.5806451613
105,8.64197530864,22.5806451613
106,8.64197530864,22.3790322581
107,8.64197530864,22.3790322581
108,8.55379188713,21.9758064516
109,8.64197530864,21.9758064516
110,8.46560846561,21.9758064516
111,8.46560846561,21.9758064516
112,8.28924162257,21.9758064516
113,8.20105820106,21.9758064516
114,8.20105820106,22.1774193548
115,8.28924162257,22.1774193548
116,8.28924162257,22.1774193548
117,8.28924162257,22.1774193548
118,8.28924162257,22.1774193548
119,8.37742504409,22.1774193548
120,8.20105820106,22.1774193548
121,8.20105820106,22.1774193548
122,8.20105820106,22.1774193548
123,8.28924162257,22.1774193548
124,8.20105820106,21.9758064516
125,8.28924162257,21.9758064516
126,8.28924162257,21.9758064516
127,8.20105820106,21.9758064516
128,8.46560846561,21.9758064516
129,8.28924162257,21.9758064516
130,8.46560846561,22.1774193548
131,8.28924162257,22.3790322581
132,8.37742504409,22.7822580645
133,8.28924162257,22.3790322581
134,8.28924162257,22.5806451613
135,8.28924162257,22.7822580645
136,8.28924162257,22.7822580645
137,8.28924162257,22.3790322581
138,8.28924162257,22.3790322581
139,8.28924162257,22.5806451613
140,8.20105820106,22.3790322581
141,8.20105820106,22.3790322581
142,8.20105820106,22.3790322581
143,8.20105820106,22.5806451613
144,8.11287477954,22.5806451613
145,8.11287477954,22.5806451613
146,8.11287477954,22.3790322581
147,8.02469135802,22.3790322581
148,8.11287477954,22.3790322581
149,7.84832451499,22.3790322581
150,7.76014109347,22.3790322581
151,7.84832451499,22.3790322581
152,7.76014109347,22.3790322581
153,7.40740740741,22.1774193548
154,7.49559082892,22.3790322581
155,7.49559082892,22.3790322581
156,7.58377425044,22.1774193548
157,7.31922398589,22.1774193548
158,7.23104056437,22.1774193548
159,7.23104056437,22.1774193548
160,7.23104056437,22.3790322581
161,7.23104056437,22.3790322581
162,7.14285714286,22.3790322581
163,7.23104056437,22.3790322581
164,7.23104056437,22.3790322581
165,7.14285714286,22.1774193548
166,7.14285714286,22.1774193548
167,7.23104056437,22.1774193548
168,7.23104056437,22.1774193548
169,7.23104056437,22.3790322581
170,7.14285714286,22.3790322581
171,7.05467372134,22.3790322581
172,7.05467372134,22.3790322581
173,7.05467372134,22.3790322581
174,7.05467372134,22.3790322581
175,7.05467372134,22.5806451613
176,7.05467372134,22.5806451613
177,6.96649029982,22.5806451613
178,6.96649029982,22.3790322581
179,6.79012345679,22.3790322581
180,6.87830687831,22.3790322581
181,6.79012345679,22.1774193548
182,6.79012345679,21.9758064516
183,6.87830687831,21.9758064516
184,6.96649029982,21.9758064516
185,6.87830687831,21.9758064516
186,6.87830687831,21.9758064516
187,6.96649029982,22.1774193548
188,6.87830687831,22.5806451613
189,6.79012345679,22.3790322581
190,6.87830687831,22.3790322581
191,6.87830687831,22.3790322581
192,6.70194003527,22.3790322581
193,6.70194003527,22.3790322581
194,6.87830687831,22.3790322581
195,6.61375661376,22.3790322581
196,6.70194003527,22.3790322581
197,6.61375661376,22.3790322581
198,6.70194003527,22.3790322581
199,6.70194003527,22.3790322581
200,6.70194003527,22.3790322581
201,6.70194003527,22.3790322581
