Iteration,Training Error,Validation Error
1,82.8042328042,80.0403225806
2,81.39329806,82.6612903226
3,78.4832451499,79.0322580645
4,78.3068783069,79.2338709677
5,73.4567901235,78.2258064516
6,68.9594356261,77.0161290323
7,67.1957671958,77.0161290323
8,64.8148148148,72.9838709677
9,64.8148148148,72.9838709677
10,63.8447971781,74.7983870968
11,63.5802469136,72.9838709677
12,59.7883597884,64.1129032258
13,56.9664902998,60.8870967742
14,52.9982363316,58.2661290323
15,48.3245149912,59.6774193548
16,47.266313933,55.0403225806
17,43.7389770723,56.25
18,40.9171075838,53.6290322581
19,41.3580246914,49.7983870968
20,37.6543209877,46.9758064516
21,35.8906525573,44.5564516129
22,32.2751322751,44.5564516129
23,30.7760141093,42.9435483871
24,29.188712522,41.935483871
25,27.3368606702,39.314516129
26,25.1322751323,35.8870967742
27,23.1040564374,34.4758064516
28,21.8694885362,33.6693548387
29,20.1058201058,32.8629032258
30,19.5767195767,30.8467741935
31,19.5767195767,30.8467741935
32,19.5767195767,30.8467741935
33,18.9594356261,31.0483870968
34,17.9012345679,31.6532258065
35,17.1957671958,30.6451612903
36,15.873015873,28.8306451613
37,14.9911816578,27.8225806452
38,14.3738977072,27.6209677419
39,13.5802469136,27.0161290323
40,12.3456790123,24.5967741935
41,11.1111111111,24.1935483871
42,10.4938271605,24.3951612903
43,10.405643739,25.2016129032
44,10.1410934744,25.0
45,9.61199294533,26.6129032258
46,9.43562610229,28.0241935484
47,8.99470899471,26.0080645161
48,8.46560846561,25.4032258065
49,8.02469135802,23.3870967742
50,7.93650793651,23.3870967742
51,7.93650793651,22.9838709677
52,7.93650793651,23.5887096774
53,7.58377425044,25.8064516129
54,6.96649029982,25.6048387097
55,6.34920634921,25.6048387097
56,7.23104056437,25.8064516129
57,7.14285714286,27.2177419355
58,6.08465608466,24.1935483871
59,5.82010582011,24.1935483871
60,5.37918871252,23.7903225806
61,4.67372134039,22.7822580645
62,4.85008818342,22.9838709677
63,4.49735449735,23.7903225806
64,4.40917107584,24.1935483871
65,4.40917107584,24.1935483871
66,4.2328042328,24.1935483871
67,3.96825396825,24.1935483871
68,3.7037037037,23.5887096774
69,3.7037037037,22.7822580645
70,3.7037037037,22.5806451613
71,3.1746031746,21.7741935484
72,2.99823633157,20.7661290323
73,3.08641975309,21.3709677419
74,2.55731922399,20.9677419355
75,2.55731922399,21.3709677419
76,2.29276895944,20.7661290323
77,2.02821869489,21.9758064516
78,2.1164021164,20.7661290323
79,1.85185185185,20.7661290323
80,1.67548500882,21.3709677419
81,1.41093474427,22.1774193548
82,1.32275132275,21.7741935484
83,1.23456790123,21.3709677419
84,1.0582010582,21.5725806452
85,0.970017636684,21.5725806452
86,0.970017636684,21.5725806452
87,1.0582010582,21.5725806452
88,1.14638447972,21.7741935484
89,1.14638447972,21.3709677419
90,1.23456790123,20.9677419355
91,1.32275132275,19.5564516129
92,1.0582010582,19.5564516129
93,0.881834215168,19.9596774194
94,0.793650793651,19.7580645161
95,0.793650793651,19.5564516129
96,0.705467372134,19.3548387097
97,0.617283950617,19.1532258065
98,0.705467372134,18.9516129032
99,0.617283950617,19.5564516129
100,0.529100529101,19.5564516129
101,0.440917107584,20.1612903226
102,0.440917107584,20.1612903226
103,0.440917107584,19.9596774194
104,0.440917107584,20.564516129
105,0.440917107584,19.7580645161
106,0.352733686067,19.7580645161
107,0.352733686067,19.3548387097
108,0.26455026455,19.5564516129
109,0.352733686067,19.9596774194
110,0.26455026455,19.9596774194
111,0.26455026455,19.9596774194
112,0.176366843034,20.1612903226
113,0.0881834215167,20.564516129
114,0.0881834215167,20.7661290323
115,0.0,20.9677419355
116,0.0,20.7661290323
117,0.0,20.564516129
118,0.0,20.564516129
119,0.0,20.7661290323
120,0.0,20.7661290323
121,0.0,21.1693548387
122,0.0,21.5725806452
123,0.0,21.5725806452
124,0.0,21.5725806452
125,0.0,21.5725806452
126,0.0,21.1693548387
127,0.0,21.3709677419
128,0.0,21.3709677419
129,0.0,21.1693548387
130,0.0,21.3709677419
131,0.0,21.5725806452
132,0.0,21.5725806452
133,0.0,21.1693548387
134,0.0,20.9677419355
135,0.0,21.3709677419
136,0.0,21.5725806452
137,0.0,21.7741935484
138,0.0,21.3709677419
139,0.0,22.1774193548
140,0.0,22.3790322581
141,0.0,22.3790322581
142,0.0,22.5806451613
143,0.0,22.3790322581
144,0.0,22.3790322581
145,0.0,21.7741935484
146,0.0,21.3709677419
147,0.0,21.9758064516
148,0.0,21.7741935484
149,0.0,21.5725806452
150,0.0,21.3709677419
151,0.0,20.564516129
152,0.0,20.564516129
153,0.0,21.1693548387
154,0.0,21.1693548387
155,0.0,20.9677419355
156,0.0,21.1693548387
157,0.0,20.564516129
158,0.0,20.9677419355
159,0.0,20.9677419355
160,0.0,20.7661290323
161,0.0,20.564516129
162,0.0,20.1612903226
163,0.0,20.1612903226
164,0.0,20.3629032258
165,0.0,20.3629032258
166,0.0,20.564516129
167,0.0,20.3629032258
168,0.0,20.564516129
169,0.0,20.7661290323
170,0.0,20.7661290323
171,0.0,20.7661290323
172,0.0,20.7661290323
173,0.0,20.7661290323
174,0.0,20.564516129
175,0.0,20.564516129
176,0.0,20.3629032258
177,0.0,20.3629032258
178,0.0,20.3629032258
179,0.0,20.1612903226
180,0.0,20.3629032258
181,0.0,20.1612903226
182,0.0,20.3629032258
183,0.0,20.7661290323
184,0.0,20.7661290323
185,0.0,21.1693548387
186,0.0,21.3709677419
187,0.0,21.5725806452
188,0.0,21.3709677419
189,0.0,21.5725806452
190,0.0,21.7741935484
191,0.0,21.7741935484
192,0.0,21.7741935484
193,0.0,21.7741935484
194,0.0,21.9758064516
195,0.0,21.5725806452
196,0.0,21.5725806452
197,0.0,21.5725806452
198,0.0,21.5725806452
199,0.0,21.3709677419
