Iteration,Training Error,Validation Error
1,76.8077601411,85.8870967742
2,67.1957671958,77.0161290323
3,62.3456790123,70.564516129
4,44.532627866,46.9758064516
5,40.2116402116,42.5403225806
6,33.1569664903,40.5241935484
7,30.3350970018,37.0967741935
8,26.8959435626,32.6612903226
9,23.897707231,29.8387096774
10,19.7530864198,26.814516129
11,15.69664903,29.6370967742
12,13.8447971781,27.0161290323
13,13.0511463845,26.2096774194
14,11.3756613757,25.2016129032
15,10.6701940035,22.7822580645
16,10.0529100529,21.3709677419
17,9.17107583774,22.5806451613
18,8.46560846561,23.185483871
19,6.61375661376,21.7741935484
20,5.46737213404,18.1451612903
21,4.40917107584,18.1451612903
22,3.1746031746,17.1370967742
23,2.55731922399,17.5403225806
24,2.20458553792,17.5403225806
25,1.5873015873,17.3387096774
26,1.14638447972,16.7338709677
27,0.970017636684,16.935483871
28,0.529100529101,16.935483871
29,0.440917107584,17.5403225806
30,0.440917107584,17.5403225806
31,0.0881834215167,16.935483871
32,0.0,15.7258064516
33,0.0,16.1290322581
34,0.0,16.7338709677
35,0.0,16.3306451613
36,0.0,16.1290322581
37,0.0,15.5241935484
38,0.0,14.1129032258
39,0.0,14.1129032258
40,0.0,14.1129032258
41,0.0,14.314516129
42,0.0,13.5080645161
43,0.0,14.7177419355
44,0.0,14.314516129
45,0.0,13.5080645161
46,0.0,14.1129032258
47,0.0,14.9193548387
48,0.0,14.7177419355
49,0.0,14.9193548387
50,0.0,15.1209677419
51,0.0,14.9193548387
52,0.0,14.7177419355
53,0.0,14.5161290323
54,0.0,14.7177419355
55,0.0,14.7177419355
56,0.0,14.5161290323
57,0.0,14.5161290323
58,0.0,13.7096774194
59,0.0,14.1129032258
60,0.0,13.9112903226
61,0.0,13.7096774194
62,0.0,13.3064516129
63,0.0,12.9032258065
64,0.0,12.2983870968
65,0.0,12.0967741935
66,0.0,12.0967741935
67,0.0,11.6935483871
68,0.0,11.8951612903
69,0.0,11.6935483871
70,0.0,11.6935483871
71,0.0,11.4919354839
72,0.0,11.4919354839
73,0.0,11.2903225806
74,0.0,11.8951612903
75,0.0,11.4919354839
76,0.0,11.4919354839
77,0.0,11.0887096774
78,0.0,10.8870967742
79,0.0,9.87903225806
80,0.0,11.0887096774
81,0.0,11.2903225806
82,0.0,10.685483871
83,0.0,11.0887096774
84,0.0,11.0887096774
85,0.0,11.0887096774
86,0.0,10.8870967742
87,0.0,10.8870967742
88,0.0,10.8870967742
89,0.0,11.0887096774
90,0.0,11.0887096774
91,0.0,10.8870967742
92,0.0,11.0887096774
93,0.0,10.8870967742
94,0.0,10.8870967742
95,0.0,10.8870967742
96,0.0,10.8870967742
97,0.0,10.2822580645
98,0.0,10.0806451613
99,0.0,10.4838709677
100,0.0,10.8870967742
101,0.0,11.0887096774
102,0.0,11.0887096774
103,0.0,11.0887096774
104,0.0,10.4838709677
105,0.0,10.8870967742
106,0.0,10.685483871
107,0.0,10.8870967742
108,0.0,10.685483871
109,0.0,10.4838709677
110,0.0,10.4838709677
111,0.0,10.685483871
112,0.0,10.8870967742
113,0.0,10.8870967742
114,0.0,10.685483871
115,0.0,10.685483871
116,0.0,10.8870967742
117,0.0,10.685483871
118,0.0,10.685483871
119,0.0,10.685483871
120,0.0,10.8870967742
121,0.0,10.8870967742
122,0.0,10.8870967742
123,0.0,10.8870967742
124,0.0,10.8870967742
125,0.0,10.8870967742
126,0.0,10.8870967742
127,0.0,10.8870967742
128,0.0,11.0887096774
129,0.0,11.0887096774
130,0.0,11.0887096774
131,0.0,11.2903225806
132,0.0,11.2903225806
133,0.0,11.2903225806
134,0.0,11.2903225806
135,0.0,11.2903225806
136,0.0,11.0887096774
137,0.0,10.8870967742
138,0.0,10.685483871
139,0.0,10.685483871
140,0.0,10.8870967742
141,0.0,10.8870967742
142,0.0,10.8870967742
143,0.0,10.8870967742
144,0.0,10.8870967742
145,0.0,10.8870967742
146,0.0,10.8870967742
147,0.0,10.8870967742
148,0.0,10.8870967742
149,0.0,10.8870967742
150,0.0,10.8870967742
151,0.0,10.8870967742
152,0.0,10.8870967742
153,0.0,10.8870967742
154,0.0,10.685483871
155,0.0,10.685483871
156,0.0,10.685483871
157,0.0,10.4838709677
158,0.0,10.4838709677
159,0.0,10.4838709677
160,0.0,10.4838709677
161,0.0,10.685483871
162,0.0,10.4838709677
163,0.0,10.8870967742
164,0.0,10.4838709677
165,0.0,10.4838709677
166,0.0,10.8870967742
167,0.0,11.2903225806
168,0.0,11.0887096774
169,0.0,11.4919354839
170,0.0,11.4919354839
171,0.0,11.4919354839
172,0.0,11.4919354839
173,0.0,11.4919354839
174,0.0,11.4919354839
175,0.0,11.4919354839
176,0.0,11.6935483871
177,0.0,11.6935483871
178,0.0,11.6935483871
179,0.0,11.6935483871
180,0.0,11.4919354839
181,0.0,11.6935483871
182,0.0,11.6935483871
183,0.0,11.8951612903
184,0.0,11.8951612903
185,0.0,12.0967741935
186,0.0,12.0967741935
187,0.0,12.0967741935
188,0.0,12.2983870968
189,0.0,12.2983870968
190,0.0,12.2983870968
191,0.0,11.8951612903
192,0.0,12.0967741935
193,0.0,12.0967741935
194,0.0,12.2983870968
195,0.0,12.2983870968
196,0.0,12.2983870968
197,0.0,12.2983870968
198,0.0,12.0967741935
199,0.0,12.2983870968
