Iteration,Training Error,Validation Error
1,69.3121693122,68.75
2,57.7601410935,53.4274193548
3,38.5361552028,42.7419354839
4,33.5978835979,41.3306451613
5,30.5114638448,34.2741935484
6,18.60670194,27.2177419355
7,9.78835978836,21.1693548387
8,8.81834215168,26.6129032258
9,5.29100529101,16.3306451613
10,3.52733686067,15.3225806452
11,2.73368606702,13.1048387097
12,2.29276895944,13.9112903226
13,1.49911816578,12.9032258065
14,1.67548500882,13.7096774194
15,0.881834215168,10.4838709677
16,0.440917107584,9.07258064516
17,0.440917107584,9.67741935484
18,0.176366843034,8.87096774194
19,0.0,6.85483870968
20,0.0,7.25806451613
21,0.0,6.25
22,0.0,6.04838709677
23,0.0,6.85483870968
24,0.0,7.45967741935
25,0.0,7.45967741935
26,0.0,6.45161290323
27,0.0,6.25
28,0.0,5.84677419355
29,0.0,5.84677419355
30,0.0,5.24193548387
31,0.0,5.04032258065
32,0.0,5.04032258065
33,0.0,5.04032258065
34,0.0,4.43548387097
35,0.0,4.43548387097
36,0.0,5.04032258065
37,0.0,5.24193548387
38,0.0,4.63709677419
39,0.0,4.43548387097
40,0.0,4.83870967742
41,0.0,5.04032258065
42,0.0,4.83870967742
43,0.0,5.04032258065
44,0.0,4.83870967742
45,0.0,4.83870967742
46,0.0,4.63709677419
47,0.0,4.83870967742
48,0.0,4.43548387097
49,0.0,4.23387096774
50,0.0,4.63709677419
51,0.0,4.63709677419
52,0.0,4.83870967742
53,0.0,5.04032258065
54,0.0,6.04838709677
55,0.0,5.24193548387
56,0.0,5.24193548387
57,0.0,5.24193548387
58,0.0,4.83870967742
59,0.0,4.63709677419
60,0.0,4.63709677419
61,0.0,4.03225806452
62,0.0,4.63709677419
63,0.0,4.83870967742
64,0.0,4.63709677419
65,0.0,4.83870967742
66,0.0,5.04032258065
67,0.0,4.83870967742
68,0.0,4.63709677419
69,0.0,4.63709677419
70,0.0,4.83870967742
71,0.0,5.24193548387
72,0.0,4.83870967742
73,0.0,4.43548387097
74,0.0,4.63709677419
75,0.0,5.24193548387
76,0.0,5.04032258065
77,0.0,5.24193548387
78,0.0,5.24193548387
79,0.0,4.83870967742
80,0.0,4.83870967742
81,0.0,4.83870967742
82,0.0,4.83870967742
83,0.0,4.83870967742
84,0.0,5.04032258065
85,0.0,4.83870967742
86,0.0,5.04032258065
87,0.0,5.04032258065
88,0.0,5.04032258065
89,0.0,5.04032258065
90,0.0,4.83870967742
91,0.0,4.83870967742
92,0.0,4.63709677419
93,0.0,4.63709677419
94,0.0,5.04032258065
95,0.0,4.63709677419
96,0.0,4.83870967742
97,0.0,4.63709677419
98,0.0,4.23387096774
99,0.0,4.43548387097
100,0.0,4.83870967742
101,0.0,4.63709677419
102,0.0,4.83870967742
103,0.0,4.63709677419
104,0.0,4.83870967742
105,0.0,4.83870967742
106,0.0,5.04032258065
107,0.0,5.04032258065
108,0.0,4.63709677419
109,0.0,4.63709677419
110,0.0,4.63709677419
111,0.0,4.83870967742
112,0.0,5.04032258065
113,0.0,4.83870967742
114,0.0,5.04032258065
115,0.0,5.04032258065
116,0.0,5.04032258065
117,0.0,5.04032258065
118,0.0,5.04032258065
119,0.0,4.83870967742
120,0.0,4.83870967742
121,0.0,4.83870967742
122,0.0,4.83870967742
123,0.0,4.83870967742
124,0.0,4.83870967742
125,0.0,4.83870967742
126,0.0,4.83870967742
127,0.0,4.83870967742
128,0.0,4.63709677419
129,0.0,4.83870967742
130,0.0,4.83870967742
131,0.0,4.83870967742
132,0.0,5.04032258065
133,0.0,4.83870967742
134,0.0,4.83870967742
135,0.0,4.83870967742
136,0.0,4.83870967742
137,0.0,4.83870967742
138,0.0,4.83870967742
139,0.0,4.83870967742
140,0.0,4.83870967742
141,0.0,4.83870967742
142,0.0,4.83870967742
143,0.0,4.83870967742
144,0.0,4.83870967742
145,0.0,4.83870967742
146,0.0,4.83870967742
147,0.0,4.83870967742
148,0.0,4.83870967742
149,0.0,5.04032258065
150,0.0,5.04032258065
151,0.0,5.24193548387
152,0.0,5.04032258065
153,0.0,5.04032258065
154,0.0,5.04032258065
155,0.0,4.83870967742
156,0.0,4.83870967742
157,0.0,5.24193548387
158,0.0,4.83870967742
159,0.0,5.24193548387
160,0.0,5.24193548387
161,0.0,5.24193548387
162,0.0,5.24193548387
163,0.0,5.24193548387
164,0.0,5.24193548387
165,0.0,5.24193548387
166,0.0,5.04032258065
167,0.0,4.83870967742
168,0.0,5.24193548387
169,0.0,5.24193548387
170,0.0,5.4435483871
171,0.0,5.4435483871
172,0.0,5.24193548387
173,0.0,5.24193548387
174,0.0,5.24193548387
175,0.0,5.24193548387
176,0.0,5.04032258065
177,0.0,5.04032258065
178,0.0,5.04032258065
179,0.0,5.04032258065
180,0.0,5.4435483871
181,0.0,5.24193548387
182,0.0,5.04032258065
183,0.0,5.04032258065
184,0.0,5.04032258065
185,0.0,5.04032258065
186,0.0,5.04032258065
187,0.0,5.04032258065
188,0.0,5.04032258065
189,0.0,5.04032258065
190,0.0,5.04032258065
191,0.0,5.04032258065
192,0.0,5.04032258065
193,0.0,5.04032258065
194,0.0,5.04032258065
195,0.0,5.04032258065
196,0.0,5.04032258065
197,0.0,5.04032258065
198,0.0,5.04032258065
199,0.0,5.04032258065
